2,89,V,f,0.34456
2,90,Y,m,0.609065896
3,91,C,f,0.400562331
3,92,E,m,0.264223572
3,93,B,m,0.125687929
3,94,U,f,0.153035179
3,95,K,m,0.605331489
3,96,L,f,0.964431521
3,97,T,m,0.937877659
3,98,V,f,0.918344649
3,99,*,f,0.393426285
3,100,R,f,0.462488123
3,101,T,m,0.294130141
3,102,A,f,0.900736761
3,103,Y,m,0.057907531
3,104,X,f,0.145211361
3,105,K,m,0.773438769
3,106,M,f,0.50858972
3,107,N,m,0.778859739
3,108,U,f,0.671827071
3,109,G,f,0.843804028
3,110,H,f,0.375301622
3,111,A,f,0.857880562
3,112,P,m,0.179320101
3,113,T,m,0.243088271
3,114,P,m,0.991335814
3,115,P,m,0.742692625
3,116,A,f,0.468365135
3,117,N,m,0.287508753
3,118,R,f,0.850907914
3,119,F,f,0.083698154
3,120,L,f,0.511500631
3,121,C,f,0.500820124
3,122,H,f,0.464043515
3,123,R,f,0.44344781
3,124,Y,m,0.641281116
3,125,N,m,0.107874457
3,126,T,m,0.465235591
3,127,Z,m,0.423904027
3,128,U,f,0.012819796
3,129,Y,m,0.102613937
3,130,O,m,0.413119308
3,131,E,m,0.012963126
3,132,I,f,0.924231263
3,133,B,m,0.101706445
3,134,A,f,0.02607524
3,135,B,m,0.795540445
4,136,L,f,0.528436289
4,137,Y,m,0.554798163
4,138,B,m,0.405695034
4,139,V,f,0.843242365
4,140,*,f,0.514722204
4,141,A,f,0.827090756
4,142,C,f,0.565611564
4,143,W,m,0.734532893
4,144,J,m,0.193913447
4,145,N,m,0.459034731
4,146,C,f,0.723511095
4,147,D,m,0.858029743
4,148,J,m,0.463925403
4,149,A,f,0.028756751
4,150,T,m,0.599097927
4,151,D,m,0.037341395
4,152,I,f,0.014748908
4,153,C,f,0.921404835
4,154,Z,m,0.242261984
4,155,O,m,0.443221973
4,156,H,f,0.784491002
4,157,Y,m,0.829946782
4,158,D,m,0.079913391
4,159,I,f,0.113768635
4,160,J,m,0.48477829
4,161,S,m,0.030497369
4,162,*,f,0.338283973
4,163,P,m,0.762260536
4,164,U,f,0.892878214
4,165,T,m,0.013604318
4,166,U,f,0.511531597
4,167,O,m,6.79127E-05
4,168,H,f,0.361323359
4,169,T,m,0.039354408
4,170,*,f,0.60572091
4,171,F,f,0.23604527
4,172,F,f,0.912886039
4,173,T,m,0.614575518
4,174,Q,f,0.007189971
4,175,J,m,0.047011958
4,176,I,f,0.445450907
4,177,N,m,0.384227288
4,178,J,m,0.721920776
4,179,C,f,0.178027083
4,180,B,m,0.922271256
5,181,E,m,0.072691339
5,182,M,f,0.05695059
5,183,O,m,0.602310482
5,184,X,f,0.78970604
5,185,*,f,0.319873381
5,186,C,f,0.742452266
5,187,A,f,0.946625354
5,188,L,f,0.628069639
5,189,M,f,0.657121191
5,190,Z,m,0.818825684
5,191,H,f,0.548010506
5,192,F,f,0.271348833
5,193,B,m,0.740119507
5,194,Q,f,0.034245539
5,195,C,f,0.212998219
5,196,*,f,0.840473277
5,197,I,f,0.626071268
5,198,*,f,0.792451535
5,199,Y,m,0.333101217
5,200,V,f,0.194373249
5,201,L,f,0.693424127
5,202,E,m,0.787356335
5,203,N,m,0.480087436
5,204,O,m,0.130184409
5,205,N,m,0.57804294
5,206,*,f,0.997148428
5,207,D,m,0.348508457
5,208,D,m,0.794839522
5,209,*,f,0.399623686
5,210,H,f,0.559095344
5,211,D,m,0.255856721
5,212,M,f,0.459405939
5,213,G,f,0.321356778
5,214,H,f,0.8811228
5,215,G,f,0.729504816
5,216,N,m,0.271490541
5,217,T,m,0.087074596
5,218,W,m,0.874557355
5,219,S,m,0.266693456
5,220,R,f,0.424998198
5,221,U,f,0.196330873
5,222,O,m,0.112089271
5,223,K,m,0.183589373
5,224,O,m,0.914828118
5,225,V,f,0.621140831
6,226,N,m,0.998997615
6,227,K,m,0.502367565
6,228,V,f,0.181591027
6,229,K,m,0.79576928
6,230,T,m,0.852254848
6,231,F,f,0.352165613
6,232,A,f,0.105203001
6,233,F,f,0.23375587
6,234,W,m,0.298080089
6,235,X,f,0.255762562
6,236,D,m,0.493142734
6,237,Q,f,0.825240648
6,238,Y,m,0.750828694
6,239,C,f,0.488261648
6,240,*,f,0.380498158
6,241,J,m,0.201282154
6,242,M,f,0.863764907
6,243,X,f,0.633965401
6,244,L,f,0.055239011
6,245,L,f,0.49869305
6,246,J,m,0.55964739
6,247,R,f,0.014863731
6,248,Z,m,0.49579182
6,249,B,m,0.627939619
6,250,B,m,0.509877588
6,251,C,f,0.186399308
6,252,O,m,0.822541391
6,253,Q,f,0.511075755
6,254,U,f,0.502542965
6,255,I,f,0.404846088
6,256,F,f,0.571504563
6,257,F,f,0.128412528
6,258,Y,m,0.871823286
6,259,D,m,0.716509388
6,260,X,f,0.209975584
6,261,P,m,0.153281219
6,262,D,m,0.587786028
6,263,Z,m,0.806542278
6,264,G,f,0.022695887
6,265,Z,m,0.799974717
6,266,M,f,0.482328876
6,267,M,f,0.00987271
6,268,*,f,0.438089474
6,269,S,m,0.670434647
6,270,V,f,0.139781811
7,271,D,m,0.06645929
7,272,H,f,0.898727379
7,273,I,f,0.24742852
7,274,K,m,0.613434006
7,275,Z,m,0.611620481
7,276,G,f,0.259963743
7,277,Q,f,0.670710578
7,278,X,f,0.8221772
7,279,B,m,0.460648929
7,280,U,f,0.332468117
7,281,*,f,0.827193525
7,282,J,m,0.172616716
7,283,U,f,0.003110458
7,284,O,m,0.156528256
7,285,F,f,0.09429599
7,286,*,f,0.428641766
7,287,G,f,0.457944927
7,288,G,f,0.819455556
7,289,A,f,0.000743905
7,290,I,f,0.163632206
7,291,Z,m,0.049281046
7,292,W,m,0.756247494
7,293,T,m,0.896414389
7,294,U,f,0.508315442
7,295,N,m,0.776949974
7,296,I,f,0.132468116
7,297,P,m,0.618720848
7,298,J,m,0.370909632
7,299,S,m,0.850293024
7,300,R,f,0.768509255
7,301,X,f,0.709143353
7,302,I,f,0.177707501
7,303,V,f,0.683151845
7,304,W,m,0.124156196
7,305,U,f,0.422949203
7,306,O,m,0.835521698
7,307,E,m,0.915527895
7,308,Z,m,0.821546873
7,309,P,m,0.963521438
7,310,K,m,0.106461312
7,311,N,m,0.623725844
7,312,A,f,0.770856307
7,313,O,m,0.13254647
7,314,X,f,0.910174455
7,315,S,m,0.559357175
8,316,D,m,0.625562064
8,317,S,m,0.846991949
8,318,X,f,0.188862033
8,319,*,f,0.405374323
8,320,R,f,0.266610874
8,321,H,f,0.682204296
8,322,I,f,0.962305357
8,323,O,m,0.22149322
8,324,V,f,0.475794417
8,325,H,f,0.205522954
8,326,S,m,0.312782033
8,327,A,f,0.620246321
8,328,B,m,0.868522833
8,329,*,f,0.390967899
8,330,M,f,0.909233888
8,331,Q,f,0.699129891
8,332,X,f,0.43311721
8,333,P,m,0.438055469
8,334,F,f,0.292633581
8,335,R,f,0.237658578
8,336,N,m,0.879662846
8,337,P,m,0.422097803
8,338,F,f,0.20530081
8,339,W,m,0.837781532
8,340,S,m,0.885848272
8,341,T,m,0.682999823
8,342,Q,f,0.103130648
8,343,T,m,0.62173173
8,344,Y,m,0.328220763
8,345,S,m,0.165387966
8,346,R,f,0.433366841
8,347,H,f,0.437838034
8,348,A,f,0.727932341
8,349,F,f,0.709475565
8,350,R,f,0.212654935
8,351,M,f,0.037140155
8,352,L,f,0.249658591
8,353,N,m,0.620462336
8,354,E,m,0.237255272
8,355,J,m,0.413374287
8,356,W,m,0.906299319
8,357,W,m,0.765865435
8,358,C,f,0.245400361
8,359,Q,f,0.129420185
8,360,V,f,0.760716176
9,361,R,f,0.264018445
9,362,P,m,0.085860448
9,363,X,f,0.009249397
9,364,E,m,0.619739784
9,365,I,f,0.341784583
9,366,C,f,0.144246291
9,367,P,m,0.728543988
9,368,B,m,0.044708852,
9,369,Q,f,0.960628573,
9,370,M,f,0.605391496,
9,371,G,f,0.903303334,
9,372,D,m,0.349656486,
9,373,S,m,0.571002683,
9,374,K,m,0.334517603,
9,375,U,f,0.790955598,
9,376,K,m,0.486354491,
9,377,Z,m,0.939141778,tree is completely missing
9,378,G,f,0.799107721,
9,379,V,f,0.125568737,
9,380,T,m,0.590092798,
9,381,K,m,0.906023641,
9,382,K,m,0.212052458,
9,383,C,f,0.546857928,
9,384,J,m,0.135090803
9,385,D,m,0.760967489
9,386,U,f,0.662431635
9,387,J,m,0.234869764
9,388,Y,m,0.281122427
9,389,V,f,0.026500091
9,390,Z,m,0.779341054
9,391,B,m,0.806896905
9,392,M,f,0.324937493
9,393,U,f,0.240553457
9,394,G,f,0.903555988
9,395,E,m,0.770988767
9,396,N,m,0.174844088
9,397,N,m,0.32604896
9,398,E,m,0.782775678
9,399,O,m,0.336475446
9,400,G,f,0.795367069
9,401,M,f,0.33282652
9,402,P,m,0.418485655
9,403,D,m,0.548840913
9,404,W,m,0.395964033
9,405,B,m,0.382295555
10,406,W,m,0.71864248
10,407,Y,m,0.823937563
10,408,D,m,0.51574506
10,409,L,f,0.51621291
10,410,T,m,0.880635257
10,411,P,m,0.660205319
10,412,X,f,0.96951869
10,413,L,f,0.010236942
10,414,N,m,0.34640659
10,415,Z,m,0.787415772
10,416,H,f,0.38210906
10,417,F,f,0.251216904
10,418,M,f,0.605589059
10,419,M,f,0.675313352
10,420,V,f,0.309699662
10,421,B,m,0.231511838
10,422,W,m,0.197585299
10,423,R,f,0.238220801
10,424,E,m,0.392267107
10,425,H,f,0.473249327
10,426,N,m,0.629160341
10,427,T,m,0.980933883
10,428,W,m,0.579577473
10,429,M,f,0.331964611
10,430,G,f,0.414055015
10,431,P,m,0.016260778
10,432,E,m,0.600334966
10,433,Z,m,0.014310607
10,434,*,f,0.263222044
10,435,L,f,0.320180801
10,436,G,f,0.638079575
10,437,T,m,0.6618864
10,438,B,m,0.09109106
10,439,Q,f,0.532950673
10,440,D,m,0.03152054
10,441,I,f,0.229175484
10,442,L,f,0.872186476
10,443,C,f,0.312922307
10,444,N,m,0.973885025
10,445,F,f,0.015182531
10,446,Y,m,0.371711862
10,447,P,m,0.416021797
10,448,F,f,0.221284128
10,449,R,f,0.355730759
10,450,C,f,0.162298714
11,451,U,f,0.346926306
11,452,T,m,0.902515126
11,453,M,f,0.247658209
11,454,B,m,0.534844879
11,455,K,m,0.108157136
11,456,V,f,0.065793431
11,457,F,f,0.847777962
11,458,R,f,0.500519968
11,459,Q,f,0.731396717
11,460,Z,m,0.324422566
11,461,V,f,0.136218246
11,462,M,f,0.033203389
11,463,A,f,0.503371251
11,464,Z,m,0.661066993
11,465,G,f,0.316467158
11,466,Y,m,0.90131475
11,467,P,m,0.038503499
11,468,N,m,0.660758578
11,469,G,f,0.615025495
11,470,D,m,0.531953144
11,471,K,m,0.50846351
11,472,G,f,0.671038787
11,473,Z,m,0.502112162
11,474,E,m,0.433088538
11,475,Y,m,0.120872952
11,476,C,f,0.396320802
11,477,A,f,0.078098147
11,478,M,f,0.584806208
11,479,I,f,0.243362008
11,480,U,f,0.729046383
11,481,A,f,0.024488741
11,482,Z,m,0.072792467
11,483,D,m,0.710879006
11,484,X,f,0.865581424
11,485,L,f,0.573672514
11,486,X,f,0.990640359
11,487,X,f,0.789754847
11,488,G,f,0.355209702
11,489,T,m,0.902135037
11,490,W,m,0.772211179
11,491,L,f,0.988991197
11,492,X,f,0.319772043
11,493,R,f,0.210049157
11,494,H,f,0.079622035
11,495,X,f,0.637560715
12,496,Y,m,0.871755334
12,497,K,m,0.158170463
12,498,R,f,0.946744269
12,499,F,f,0.147834916
12,500,I,f,0.44575568
12,501,R,f,0.216255459
12,502,Q,f,0.057591883
12,503,S,m,0.329744612
12,504,C,f,0.89347774
12,505,F,f,0.622084115
12,506,U,f,0.02770548
12,507,G,f,0.92051011
12,508,V,f,0.792842465
12,509,N,m,0.708475241
12,510,Z,m,0.48663898
12,511,L,f,0.480275283
12,512,M,f,0.988713158
12,513,Y,m,0.732438405
12,514,E,m,0.355553471
12,515,Q,f,0.713196271
12,516,J,m,0.55131847
12,517,V,f,0.560058179
12,518,S,m,0.626361738
12,519,*,f,0.579076669
12,520,A,f,0.149421666
12,521,U,f,0.333070388
12,522,E,m,0.690795283
12,523,Q,f,0.007747361
12,524,C,f,0.573729881
12,525,E,m,0.668134656
12,526,I,f,0.918446085
12,527,E,m,0.043484454
12,528,D,m,0.989547833
12,529,Z,m,0.383725274
12,530,L,f,0.677030711
12,531,F,f,0.899834148
12,532,A,f,0.369402158
12,533,T,m,0.649598029
12,534,G,f,0.236027694
12,535,L,f,0.507146112
12,536,Z,m,0.571088131
12,537,R,f,0.88571146
12,538,J,m,0.799868852
12,539,C,f,0.753318111
12,540,J,m,0.781050354
13,541,W,m,0.409654108
13,542,H,f,0.760307083
13,543,B,m,0.061947779
13,544,V,f,0.118189741,
13,545,K,m,0.777912394,
13,546,M,f,0.834345643,
13,547,A,f,0.182152002,
13,548,X,f,0.632770717,
13,549,S,m,0.984572637,
13,550,S,m,0.879850852,
13,551,K,m,0.328099634,
13,552,W,m,0.761451182,
13,553,B,m,0.54364574,
13,554,L,f,0.093545367,
13,555,V,f,0.701388106,
13,556,K,m,0.043754498,"doesn't appear broken, but is growing sideways with most of its foliage touching the ground."
13,557,Q,f,0.334704748,
13,558,W,m,0.285357483,
13,559,J,m,0.698282377,
13,560,U,f,0.639990979,
13,561,C,f,0.876929088,
13,562,I,f,0.426086015,
13,563,S,m,0.948740576,
13,564,J,m,0.091118966,
13,565,Q,f,0.282832061,
13,566,T,m,0.239012573,had minor damage on bark of a shoot eminating from the basal shoot.  Mower came too close???
13,567,K,m,0.270672891,
13,568,G,f,0.883923445,
13,569,O,m,0.274059415,
13,570,A,f,0.034720167,
13,571,R,f,0.7603502,
13,572,E,m,0.099789303,
13,573,R,f,0.485674123,
13,574,C,f,0.881928112,
13,575,Q,f,0.226861556,
13,576,S,m,0.060127839,
13,577,E,m,0.485157942,
13,578,I,f,0.469924865,
13,579,A,f,0.198726678,
13,580,M,f,0.095075724,
13,581,X,f,0.860791643,
13,582,N,m,0.14935903,
13,583,M,f,0.264047757,
13,584,L,f,0.492437593,
13,585,J,m,0.358415343,
14,586,Q,f,0.545121045,
14,587,U,f,0.218020595,
14,588,H,f,0.944308759,
14,589,*,f,0.652881828,
14,590,W,m,0.319083489,
14,591,X,f,0.610420485,tree was broken (not totally snapped in two) at its basal stem.  Appears to have been from the most recent mowing (leaves are still green)
14,592,S,m,0.792836284
14,593,A,f,0.297046071
14,594,F,f,0.492203882
14,595,Y,m,0.773148028
14,596,O,m,0.520610925
14,597,Y,m,0.485685053
14,598,*,f,0.570948359
14,599,E,m,0.640939172
14,600,W,m,0.143750873
14,601,O,m,0.444963478
14,602,F,f,0.733065045
14,603,G,f,0.433629709
14,604,O,m,0.148727196
14,605,K,m,0.589078174
14,606,W,m,0.57779214
14,607,P,m,0.87542713
14,608,Q,f,0.251457762,
14,609,S,m,0.206365977,
14,610,E,m,0.971142382,
14,611,C,f,0.017867112,
14,612,K,m,0.052507645,
14,613,S,m,0.904583406,
14,614,A,f,0.299478981,one of the large shoots eminating from the basal shoot is cracked in half and lying on the ground.  Possible damage from wind???
14,615,T,m,0.820242747,
14,616,S,m,0.903181073,
14,617,Q,f,0.76864192,
14,618,J,m,0.446921511,
14,619,I,f,0.746999499,
14,620,M,f,0.857841423,
14,621,P,m,0.336399523,
14,622,Y,m,0.295039311,
14,623,U,f,0.442191748,
14,624,V,f,0.237529147
14,625,O,m,0.291810904
14,626,I,f,0.014408638
14,627,W,m,0.064786041
14,628,X,f,0.096503535
14,629,U,f,0.045083046
14,630,L,f,0.644229764
15,631,B,m,0.896713109
15,632,E,m,0.928930496
15,633,H,f,0.835373939
15,634,W,m,0.885835276
15,635,O,m,0.870158745
15,636,I,f,0.86037697
15,637,L,f,0.514508198
15,638,P,m,0.4178719
15,639,E,m,0.873833962
15,640,I,f,0.580094817
15,641,H,f,0.900338968
15,642,R,f,0.406601081
15,643,H,f,0.359291667
15,644,O,m,0.64339098
15,645,O,m,0.20341087
15,646,F,f,0.680252396
15,647,P,m,0.490171907
15,648,K,m,0.194555754
15,649,X,f,0.254319674
15,650,T,m,0.053616739
15,651,*,f,0.528654001
15,652,K,m,0.802627403
15,653,F,f,0.241593832
15,654,D,m,0.44327262
15,655,U,f,0.026617524
15,656,I,f,0.436724739
15,657,O,m,0.273380951
15,658,S,m,0.501520595
15,659,G,f,0.909027924
15,660,J,m,0.2620713
15,661,L,f,0.150814042
15,662,I,f,0.293500271
15,663,L,f,0.147199041
15,664,E,m,0.033804691
15,665,X,f,0.77914173
15,666,Q,f,0.221823708
15,667,P,m,0.589194249
15,668,P,m,0.970503937
15,669,D,m,0.389204558
15,670,V,f,0.70598482
15,671,H,f,0.22878146
15,672,A,f,0.428647326
15,673,G,f,0.98990272
15,674,D,m,0.17337109
15,675,I,f,0.555866204
15,676,K,m,0.898679927
